,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,Implied volatility,Underlaying asset price,Expiration time
5479,2/17/17,4/21/17,45,BECN,Call,2.41,0.875,45.509998,0.1724846
5480,2/17/17,4/21/17,50,BECN,Call,0.56,0.875,45.509998,0.1724846
5481,2/17/17,4/21/17,45,BECN,Put,3.5,0.1325,45.509998,0.1724846
5482,2/17/17,7/21/17,45,BECN,Call,3.4,0.34372,45.509998,0.421629021
5483,2/17/17,7/21/17,50,BECN,Call,1.65,0.37564,45.509998,0.421629021
5484,2/17/17,7/21/17,45,BECN,Put,3.3,0.1325,45.509998,0.421629021
5485,2/17/17,7/21/17,50,BECN,Put,5.8,0.1325,45.509998,0.421629021
5486,2/17/17,3/17/17,10,BSF,Call,0.5,0.01051,9.65,0.076659822
5487,2/17/17,4/21/17,10,BSF,Call,0.75,0.03622,9.65,0.1724846
5488,2/17/17,7/21/17,10,BSF,Call,1,0.01967,9.65,0.421629021
5489,2/17/17,7/21/17,10,BSF,Put,0.85,0.6193,9.65,0.421629021
5490,2/17/17,2/24/17,37.5,BBBY,Call,2.9,0.40049,41.139999,0.019164956
5491,2/17/17,2/24/17,39,BBBY,Call,1.12,0.02022,41.139999,0.019164956
5492,2/17/17,2/24/17,39.5,BBBY,Call,2.07,0.01017,41.139999,0.019164956
5493,2/17/17,2/24/17,40,BBBY,Call,1.46,0.09458,41.139999,0.019164956
5494,2/17/17,2/24/17,40.5,BBBY,Call,0.42,0.12239,41.139999,0.019164956
5495,2/17/17,2/24/17,41,BBBY,Call,0.5,0.11523,41.139999,0.019164956
5496,2/17/17,2/24/17,41.5,BBBY,Call,0.25,0.12928,41.139999,0.019164956
5497,2/17/17,2/24/17,42,BBBY,Call,0.11,0.13453,41.139999,0.019164956
5498,2/17/17,2/24/17,42.5,BBBY,Call,0.2,0.17013,41.139999,0.019164956
5499,2/17/17,2/24/17,43,BBBY,Call,0.1,0.28397,41.139999,0.019164956
5500,2/17/17,2/24/17,43.5,BBBY,Call,0.04,0.40162,41.139999,0.019164956
5501,2/17/17,2/24/17,44.5,BBBY,Call,0.33,0.60242,41.139999,0.019164956
5502,2/17/17,2/24/17,45,BBBY,Call,0.07,0.44215,41.139999,0.019164956
5503,2/17/17,2/24/17,37.5,BBBY,Put,0.27,0.58889,41.139999,0.019164956
5504,2/17/17,2/24/17,38,BBBY,Put,0.23,0.54447,41.139999,0.019164956
5505,2/17/17,2/24/17,38.5,BBBY,Put,0.3,0.50873,41.139999,0.019164956
5506,2/17/17,2/24/17,39,BBBY,Put,0.08,0.3882,41.139999,0.019164956
5507,2/17/17,2/24/17,39.5,BBBY,Put,0.15,0.28122,41.139999,0.019164956
5508,2/17/17,2/24/17,40,BBBY,Put,0.21,0.25361,41.139999,0.019164956
5509,2/17/17,2/24/17,40.5,BBBY,Put,0.23,0.24165,41.139999,0.019164956
5510,2/17/17,2/24/17,41,BBBY,Put,0.47,0.24859,41.139999,0.019164956
5511,2/17/17,2/24/17,41.5,BBBY,Put,2.32,0.24156,41.139999,0.019164956
5512,2/17/17,2/24/17,42,BBBY,Put,1.81,0.3585,41.139999,0.019164956
5513,2/17/17,2/24/17,43,BBBY,Put,1.93,0.22625,41.139999,0.019164956
5514,2/17/17,2/24/17,43.5,BBBY,Put,4.41,0.63445,41.139999,0.019164956
5515,2/17/17,3/3/17,38,BBBY,Call,2.69,0.01001,41.139999,0.038329911
5516,2/17/17,3/3/17,39,BBBY,Call,1.63,0.08281,41.139999,0.038329911
5517,2/17/17,3/3/17,39.5,BBBY,Call,2.32,0.1111,41.139999,0.038329911
5518,2/17/17,3/3/17,40,BBBY,Call,1.48,0.13723,41.139999,0.038329911
5519,2/17/17,3/3/17,40.5,BBBY,Call,1.04,0.14276,41.139999,0.038329911
5520,2/17/17,3/3/17,41,BBBY,Call,0.75,0.13503,41.139999,0.038329911
5521,2/17/17,3/3/17,41.5,BBBY,Call,0.75,0.1417,41.139999,0.038329911
5522,2/17/17,3/3/17,42,BBBY,Call,0.3,0.17409,41.139999,0.038329911
5523,2/17/17,3/3/17,42.5,BBBY,Call,0.26,0.17898,41.139999,0.038329911
5524,2/17/17,3/3/17,43,BBBY,Call,0.2,0.21071,41.139999,0.038329911
5525,2/17/17,3/3/17,43.5,BBBY,Call,0.17,0.26306,41.139999,0.038329911
5526,2/17/17,3/3/17,44,BBBY,Call,0.09,0.27718,41.139999,0.038329911
5527,2/17/17,3/3/17,45,BBBY,Call,0.13,0.29857,41.139999,0.038329911
5528,2/17/17,3/10/17,38.5,BBBY,Call,1.71,0.11262,41.139999,0.057494867
5529,2/17/17,3/10/17,39,BBBY,Call,2.07,0.0975,41.139999,0.057494867
5530,2/17/17,3/10/17,39.5,BBBY,Call,1.81,0.13109,41.139999,0.057494867
5531,2/17/17,3/10/17,40,BBBY,Call,1.58,0.13066,41.139999,0.057494867
5532,2/17/17,3/10/17,40.5,BBBY,Call,0.91,0.12799,41.139999,0.057494867
5533,2/17/17,3/10/17,41,BBBY,Call,0.62,0.14657,41.139999,0.057494867
5534,2/17/17,3/10/17,41.5,BBBY,Call,0.91,0.17611,41.139999,0.057494867
5535,2/17/17,3/10/17,42,BBBY,Call,0.44,0.17841,41.139999,0.057494867
5536,2/17/17,3/10/17,42.5,BBBY,Call,0.34,0.17674,41.139999,0.057494867
5537,2/17/17,3/10/17,43,BBBY,Call,0.24,0.17933,41.139999,0.057494867
5538,2/17/17,3/10/17,43.5,BBBY,Call,0.2,0.19138,41.139999,0.057494867
5539,2/17/17,3/10/17,44,BBBY,Call,0.16,0.24447,41.139999,0.057494867
5540,2/17/17,3/17/17,37.5,BBBY,Call,3.68,0.1325,41.139999,0.076659822
5541,2/17/17,3/17/17,40,BBBY,Call,1.6,0.14372,41.139999,0.076659822
5542,2/17/17,3/17/17,42.5,BBBY,Call,0.46,0.1631,41.139999,0.076659822
5543,2/17/17,3/17/17,45,BBBY,Call,0.06,0.19141,41.139999,0.076659822
5544,2/17/17,3/24/17,40,BBBY,Call,1.58,0.1437,41.139999,0.095824778
5545,2/17/17,3/24/17,40.5,BBBY,Call,1.3,0.14095,41.139999,0.095824778
5546,2/17/17,3/24/17,41,BBBY,Call,1.2,0.15974,41.139999,0.095824778
5547,2/17/17,3/24/17,41.5,BBBY,Call,0.84,0.13824,41.139999,0.095824778
5548,2/17/17,3/24/17,42,BBBY,Call,0.85,0.17962,41.139999,0.095824778
5549,2/17/17,3/24/17,42.5,BBBY,Call,0.41,0.1839,41.139999,0.095824778
5550,2/17/17,3/24/17,43,BBBY,Call,0.43,0.16456,41.139999,0.095824778
5551,2/17/17,3/24/17,44,BBBY,Call,0.31,0.20888,41.139999,0.095824778
5552,2/17/17,3/24/17,45,BBBY,Call,0.2,0.19126,41.139999,0.095824778
5553,2/17/17,3/3/17,37.5,BBBY,Put,0.26,0.45286,41.139999,0.038329911
5554,2/17/17,3/3/17,38,BBBY,Put,0.12,0.36153,41.139999,0.038329911
5555,2/17/17,3/3/17,38.5,BBBY,Put,0.28,0.31371,41.139999,0.038329911
5556,2/17/17,3/3/17,39,BBBY,Put,0.21,0.28122,41.139999,0.038329911
5557,2/17/17,3/3/17,39.5,BBBY,Put,0.55,0.24997,41.139999,0.038329911
5558,2/17/17,3/3/17,40,BBBY,Put,0.3,0.25555,41.139999,0.038329911
5559,2/17/17,3/3/17,40.5,BBBY,Put,0.43,0.24956,41.139999,0.038329911
5560,2/17/17,3/3/17,41,BBBY,Put,1.46,0.26407,41.139999,0.038329911
5561,2/17/17,3/3/17,41.5,BBBY,Put,1.19,0.26775,41.139999,0.038329911
5562,2/17/17,3/3/17,42,BBBY,Put,2.19,0.28122,41.139999,0.038329911
5563,2/17/17,3/3/17,42.5,BBBY,Put,2.15,0.31479,41.139999,0.038329911
5564,2/17/17,3/3/17,43,BBBY,Put,3.26,0.4212,41.139999,0.038329911
5565,2/17/17,3/3/17,44.5,BBBY,Put,3.95,0.56276,41.139999,0.038329911
5566,2/17/17,3/10/17,38,BBBY,Put,0.18,0.30753,41.139999,0.057494867
5567,2/17/17,3/10/17,38.5,BBBY,Put,0.4,0.27935,41.139999,0.057494867
5568,2/17/17,3/10/17,39,BBBY,Put,0.47,0.28738,41.139999,0.057494867
5569,2/17/17,3/10/17,39.5,BBBY,Put,0.45,0.23333,41.139999,0.057494867
5570,2/17/17,3/10/17,41,BBBY,Put,0.81,0.24244,41.139999,0.057494867
5571,2/17/17,3/10/17,41.5,BBBY,Put,1.38,0.24444,41.139999,0.057494867
5572,2/17/17,3/17/17,37.5,BBBY,Put,0.16,0.32031,41.139999,0.076659822
5573,2/17/17,3/17/17,40,BBBY,Put,0.61,0.25568,41.139999,0.076659822
5574,2/17/17,3/17/17,42.5,BBBY,Put,1.89,0.31353,41.139999,0.076659822
5575,2/17/17,3/17/17,45,BBBY,Put,4.17,0.40534,41.139999,0.076659822
5576,2/17/17,3/24/17,37.5,BBBY,Put,0.57,0.30897,41.139999,0.095824778
5577,2/17/17,3/24/17,38,BBBY,Put,0.83,0.24871,41.139999,0.095824778
5578,2/17/17,3/24/17,38.5,BBBY,Put,0.8,0.24711,41.139999,0.095824778
5579,2/17/17,3/24/17,39,BBBY,Put,0.54,0.27107,41.139999,0.095824778
5580,2/17/17,3/24/17,39.5,BBBY,Put,1.2,0.30963,41.139999,0.095824778
5581,2/17/17,3/24/17,40,BBBY,Put,0.74,0.28122,41.139999,0.095824778
5582,2/17/17,3/24/17,41,BBBY,Put,1.13,0.24997,41.139999,0.095824778
5583,2/17/17,3/24/17,42,BBBY,Put,1.74,0.27816,41.139999,0.095824778
5584,2/17/17,3/24/17,43,BBBY,Put,3.5,0.34315,41.139999,0.095824778
5585,2/17/17,3/24/17,43.5,BBBY,Put,2.86,0.33737,41.139999,0.095824778
5586,2/17/17,5/19/17,37.5,BBBY,Call,4.7,0.15643,41.139999,0.249144422
5587,2/17/17,5/19/17,40,BBBY,Call,2.8,0.19138,41.139999,0.249144422
5588,2/17/17,5/19/17,42.5,BBBY,Call,1.5,0.21872,41.139999,0.249144422
5589,2/17/17,5/19/17,45,BBBY,Call,0.78,0.21872,41.139999,0.249144422
5590,2/17/17,5/19/17,37.5,BBBY,Put,0.87,0.33838,41.139999,0.249144422
5591,2/17/17,5/19/17,40,BBBY,Put,1.86,0.28632,41.139999,0.249144422
5592,2/17/17,5/19/17,42.5,BBBY,Put,3,0.33695,41.139999,0.249144422
5593,2/17/17,5/19/17,45,BBBY,Put,4.74,0.34882,41.139999,0.249144422
5594,2/17/17,8/18/17,37.5,BBBY,Call,5.05,0.18053,41.139999,0.498288843
5595,2/17/17,8/18/17,40,BBBY,Call,3.8,0.2145,41.139999,0.498288843
5596,2/17/17,8/18/17,42.5,BBBY,Call,2.5,0.18716,41.139999,0.498288843
5597,2/17/17,8/18/17,45,BBBY,Call,1.52,0.21872,41.139999,0.498288843
5598,2/17/17,8/18/17,37.5,BBBY,Put,1.75,0.34584,41.139999,0.498288843
5599,2/17/17,8/18/17,40,BBBY,Put,2.7,0.28841,41.139999,0.498288843
5600,2/17/17,8/18/17,42.5,BBBY,Put,4.75,0.32199,41.139999,0.498288843
5601,2/17/17,8/18/17,45,BBBY,Put,6.68,0.32331,41.139999,0.498288843
5602,2/17/17,1/19/18,37.5,BBBY,Call,6,0.18603,41.139999,0.919917864
5603,2/17/17,1/19/18,40,BBBY,Call,5,0.18496,41.139999,0.919917864
5604,2/17/17,1/19/18,42.5,BBBY,Call,3.05,0.19569,41.139999,0.919917864
5605,2/17/17,1/19/18,45,BBBY,Call,2.71,0.19138,41.139999,0.919917864
5606,2/17/17,1/19/18,37.5,BBBY,Put,3.3,0.36203,41.139999,0.919917864
5607,2/17/17,1/19/18,40,BBBY,Put,3.8,0.30571,41.139999,0.919917864
5608,2/17/17,1/19/18,42.5,BBBY,Put,5.9,0.3306,41.139999,0.919917864
5609,2/17/17,1/19/18,45,BBBY,Put,7,0.30997,41.139999,0.919917864
5610,2/17/17,1/18/19,37.5,BBBY,Call,7.65,0.17429,41.139999,1.916495551
5611,2/17/17,1/18/19,40,BBBY,Call,6.67,0.19427,41.139999,1.916495551
5612,2/17/17,1/18/19,42.5,BBBY,Call,6.25,0.16308,41.139999,1.916495551
5613,2/17/17,1/18/19,45,BBBY,Call,4.4,0.17462,41.139999,1.916495551
5614,2/17/17,1/18/19,37.5,BBBY,Put,4.78,0.37942,41.139999,1.916495551
5615,2/17/17,1/18/19,40,BBBY,Put,5.6,0.34269,41.139999,1.916495551
5616,2/17/17,1/18/19,42.5,BBBY,Put,7.45,0.34207,41.139999,1.916495551
5617,2/17/17,1/18/19,45,BBBY,Put,9,0.33635,41.139999,1.916495551
5618,2/17/17,3/17/17,30,BELFB,Call,2.4,0.37859,29.9,0.076659822
5619,2/17/17,3/17/17,30,BELFB,Put,2.45,0.39463,29.9,0.076659822
5620,2/17/17,6/16/17,30,BELFB,Call,4.9,0.32479,29.9,0.325804244
5621,2/17/17,6/16/17,30,BELFB,Put,2.6,0.37258,29.9,0.325804244
5622,2/17/17,3/17/17,12.5,BLCM,Call,1.75,0.9172,13.62,0.076659822
5623,2/17/17,3/17/17,12.5,BLCM,Put,0.6,0.6465,13.62,0.076659822
5624,2/17/17,5/19/17,12.5,BLCM,Call,2.2,0.74126,13.62,0.249144422
5625,2/17/17,5/19/17,12.5,BLCM,Put,1.9,0.73126,13.62,0.249144422
5626,2/17/17,8/18/17,12.5,BLCM,Call,3,0.69905,13.62,0.498288843
5627,2/17/17,8/18/17,12.5,BLCM,Put,2.1,0.64205,13.62,0.498288843
5628,2/17/17,3/17/17,17.5,BNCL,Call,0.15,0.33939,16.799999,0.076659822
5629,2/17/17,4/21/17,17.5,BNCL,Call,0.9,0.23674,16.799999,0.1724846
5630,2/17/17,4/21/17,17.5,BNCL,Put,0.45,0.1325,16.799999,0.1724846
5631,2/17/17,7/21/17,17.5,BNCL,Call,1.5,0.24065,16.799999,0.421629021
5632,2/17/17,3/17/17,30,BNFT,Call,1.27,0.52444,29.1,0.076659822
5633,2/17/17,3/17/17,30,BNFT,Put,2.3,0.56917,29.1,0.076659822
5634,2/17/17,5/19/17,30,BNFT,Call,2.8,0.48382,29.1,0.249144422
5635,2/17/17,5/19/17,30,BNFT,Put,4.6,0.58032,29.1,0.249144422
5636,2/17/17,8/18/17,30,BNFT,Call,3.8,0.43224,29.1,0.498288843
5637,2/17/17,8/18/17,30,BNFT,Put,4.8,0.51556,29.1,0.498288843
5638,2/17/17,3/17/17,12.5,BGCP,Call,0.1,0.22719,11.69,0.076659822
5639,2/17/17,3/17/17,12.5,BGCP,Put,0.93,0.45567,11.69,0.076659822
5640,2/17/17,5/19/17,12.5,BGCP,Call,0.25,0.18946,11.69,0.249144422
5641,2/17/17,5/19/17,12.5,BGCP,Put,1.6,0.37867,11.69,0.249144422
5642,2/17/17,8/18/17,12.5,BGCP,Call,0.25,0.14487,11.69,0.498288843
5643,2/17/17,3/17/17,12.5,BGFV,Call,1.7,0.79387,13.4,0.076659822
5644,2/17/17,3/17/17,12.5,BGFV,Put,0.57,0.65423,13.4,0.076659822
5645,2/17/17,4/21/17,12.5,BGFV,Call,2.32,0.64637,13.4,0.1724846
5646,2/17/17,4/21/17,12.5,BGFV,Put,1,0.57446,13.4,0.1724846
5647,2/17/17,7/21/17,12.5,BGFV,Call,3,0.52924,13.4,0.421629021
5648,2/17/17,7/21/17,12.5,BGFV,Put,0.65,0.52822,13.4,0.421629021
5649,2/17/17,3/17/17,6,BCRX,Call,2.29,1.99964,6.56,0.076659822
5650,2/17/17,3/17/17,7,BCRX,Call,1.9,1.625,6.56,0.076659822
5651,2/17/17,3/17/17,6,BCRX,Put,1.7,1.99854,6.56,0.076659822
5652,2/17/17,3/17/17,7,BCRX,Put,2.35,1.625,6.56,0.076659822
5653,2/17/17,4/21/17,6,BCRX,Call,2.51,1.625,6.56,0.1724846
5654,2/17/17,4/21/17,7,BCRX,Call,2.08,1.99854,6.56,0.1724846
5655,2/17/17,4/21/17,6,BCRX,Put,1.8,1.97656,6.56,0.1724846
5656,2/17/17,4/21/17,7,BCRX,Put,2.3,1.99964,6.56,0.1724846
5657,2/17/17,5/19/17,6,BCRX,Call,1.8,1.76297,6.56,0.249144422
5658,2/17/17,5/19/17,7,BCRX,Call,2.17,1.67553,6.56,0.249144422
5659,2/17/17,5/19/17,6,BCRX,Put,2.15,1.79244,6.56,0.249144422
5660,2/17/17,5/19/17,7,BCRX,Put,2.9,1.73772,6.56,0.249144422
5661,2/17/17,6/16/17,6,BCRX,Call,2.19,1.60099,6.56,0.325804244
5662,2/17/17,6/16/17,7,BCRX,Call,1.9,1.6148,6.56,0.325804244
5663,2/17/17,6/16/17,6,BCRX,Put,1.85,1.56318,6.56,0.325804244
5664,2/17/17,9/15/17,6,BCRX,Call,2.23,1.45853,6.56,0.574948665
5665,2/17/17,9/15/17,7,BCRX,Call,2.63,1.22277,6.56,0.574948665
5666,2/17/17,9/15/17,6,BCRX,Put,2.12,1.31231,6.56,0.574948665
5667,2/17/17,9/15/17,7,BCRX,Put,3,1.37727,6.56,0.574948665
5668,2/17/17,3/17/17,2,BDSI,Call,0.2,0.93191,1.88,0.076659822
5669,2/17/17,3/17/17,2,BDSI,Put,0.24,0.87901,1.88,0.076659822
5670,2/17/17,6/16/17,2,BDSI,Call,0.35,0.88485,1.88,0.325804244
5671,2/17/17,6/16/17,2,BDSI,Put,0.37,0.878,1.88,0.325804244
5672,2/17/17,9/15/17,2,BDSI,Call,0.5,0.72735,1.88,0.574948665
5673,2/17/17,9/15/17,2,BDSI,Put,0.62,0.98398,1.88,0.574948665
5674,2/17/17,2/24/17,262.5,BIIB,Call,19.8,0.1325,288.940002,0.019164956
5675,2/17/17,2/24/17,265,BIIB,Call,8,0.01233,288.940002,0.019164956
5676,2/17/17,2/24/17,267.5,BIIB,Call,24.41,0.14475,288.940002,0.019164956
5677,2/17/17,2/24/17,270,BIIB,Call,21.43,0.11393,288.940002,0.019164956
5678,2/17/17,2/24/17,272.5,BIIB,Call,19.5,0.18184,288.940002,0.019164956
5679,2/17/17,2/24/17,275,BIIB,Call,14.52,0.21408,288.940002,0.019164956
5680,2/17/17,2/24/17,277.5,BIIB,Call,4.7,0.26521,288.940002,0.019164956
5681,2/17/17,2/24/17,280,BIIB,Call,12.3,0.15888,288.940002,0.019164956
5682,2/17/17,2/24/17,282.5,BIIB,Call,10.57,0.19995,288.940002,0.019164956
5683,2/17/17,2/24/17,285,BIIB,Call,6.9,0.21356,288.940002,0.019164956
5684,2/17/17,2/24/17,287.5,BIIB,Call,5.45,0.22198,288.940002,0.019164956
5685,2/17/17,2/24/17,290,BIIB,Call,4.26,0.22749,288.940002,0.019164956
5686,2/17/17,2/24/17,292.5,BIIB,Call,3.12,0.27532,288.940002,0.019164956
5687,2/17/17,2/24/17,295,BIIB,Call,2.45,0.29214,288.940002,0.019164956
5688,2/17/17,2/24/17,297.5,BIIB,Call,2.76,0.26502,288.940002,0.019164956
5689,2/17/17,2/24/17,300,BIIB,Call,1.3,0.28517,288.940002,0.019164956
5690,2/17/17,2/24/17,302.5,BIIB,Call,1.15,0.30345,288.940002,0.019164956
5691,2/17/17,2/24/17,305,BIIB,Call,1.2,0.2905,288.940002,0.019164956
5692,2/17/17,2/24/17,307.5,BIIB,Call,1,0.31775,288.940002,0.019164956
5693,2/17/17,2/24/17,310,BIIB,Call,0.7,0.35401,288.940002,0.019164956
5694,2/17/17,2/24/17,315,BIIB,Call,0.35,0.48845,288.940002,0.019164956
5695,2/17/17,2/24/17,262.5,BIIB,Put,1.43,0.5974,288.940002,0.019164956
5696,2/17/17,2/24/17,265,BIIB,Put,0.5,0.48083,288.940002,0.019164956
5697,2/17/17,2/24/17,267.5,BIIB,Put,5.6,0.45439,288.940002,0.019164956
5698,2/17/17,2/24/17,270,BIIB,Put,0.46,0.4007,288.940002,0.019164956
5699,2/17/17,2/24/17,272.5,BIIB,Put,0.61,0.36824,288.940002,0.019164956
5700,2/17/17,2/24/17,275,BIIB,Put,0.8,0.32039,288.940002,0.019164956
5701,2/17/17,2/24/17,277.5,BIIB,Put,1.17,0.3464,288.940002,0.019164956
5702,2/17/17,2/24/17,280,BIIB,Put,1.6,0.27919,288.940002,0.019164956
5703,2/17/17,2/24/17,282.5,BIIB,Put,2.2,0.29543,288.940002,0.019164956
5704,2/17/17,2/24/17,285,BIIB,Put,3.05,0.33527,288.940002,0.019164956
5705,2/17/17,2/24/17,287.5,BIIB,Put,4.5,0.35015,288.940002,0.019164956
5706,2/17/17,2/24/17,290,BIIB,Put,5.4,0.33614,288.940002,0.019164956
5707,2/17/17,2/24/17,292.5,BIIB,Put,17.67,0.31269,288.940002,0.019164956
5708,2/17/17,2/24/17,295,BIIB,Put,12.96,0.36718,288.940002,0.019164956
5709,2/17/17,2/24/17,297.5,BIIB,Put,18,0.40754,288.940002,0.019164956
5710,2/17/17,2/24/17,300,BIIB,Put,17.3,0.32785,288.940002,0.019164956
5711,2/17/17,3/3/17,265,BIIB,Call,15.2,0.26764,288.940002,0.038329911
5712,2/17/17,3/3/17,270,BIIB,Call,22.43,0.191,288.940002,0.038329911
5713,2/17/17,3/3/17,272.5,BIIB,Call,19.7,0.22131,288.940002,0.038329911
5714,2/17/17,3/3/17,275,BIIB,Call,7.61,0.22152,288.940002,0.038329911
5715,2/17/17,3/3/17,277.5,BIIB,Call,9.5,0.22152,288.940002,0.038329911
5716,2/17/17,3/3/17,280,BIIB,Call,9.95,0.34694,288.940002,0.038329911
5717,2/17/17,3/3/17,282.5,BIIB,Call,11,0.25039,288.940002,0.038329911
5718,2/17/17,3/3/17,285,BIIB,Call,6.39,0.28556,288.940002,0.038329911
5719,2/17/17,3/3/17,287.5,BIIB,Call,6.92,0.29829,288.940002,0.038329911
5720,2/17/17,3/3/17,290,BIIB,Call,6,0.27512,288.940002,0.038329911
5721,2/17/17,3/3/17,292.5,BIIB,Call,5,0.23557,288.940002,0.038329911
5722,2/17/17,3/3/17,295,BIIB,Call,4.64,0.27741,288.940002,0.038329911
5723,2/17/17,3/3/17,297.5,BIIB,Call,2.97,0.29543,288.940002,0.038329911
5724,2/17/17,3/3/17,300,BIIB,Call,3.3,0.33762,288.940002,0.038329911
5725,2/17/17,3/3/17,305,BIIB,Call,2.05,0.33688,288.940002,0.038329911
5726,2/17/17,3/3/17,310,BIIB,Call,2.07,0.3841,288.940002,0.038329911
5727,2/17/17,3/3/17,315,BIIB,Call,1.52,0.3521,288.940002,0.038329911
5728,2/17/17,3/10/17,277.5,BIIB,Call,16.09,0.27241,288.940002,0.057494867
5729,2/17/17,3/10/17,280,BIIB,Call,17.8,0.26084,288.940002,0.057494867
5730,2/17/17,3/10/17,285,BIIB,Call,11.43,0.29465,288.940002,0.057494867
5731,2/17/17,3/10/17,287.5,BIIB,Call,7.5,0.2919,288.940002,0.057494867
5732,2/17/17,3/10/17,290,BIIB,Call,5.94,0.29466,288.940002,0.057494867
5733,2/17/17,3/10/17,292.5,BIIB,Call,8.5,0.24853,288.940002,0.057494867
5734,2/17/17,3/10/17,297.5,BIIB,Call,3.34,0.33851,288.940002,0.057494867
5735,2/17/17,3/10/17,300,BIIB,Call,4.35,0.32524,288.940002,0.057494867
5736,2/17/17,3/10/17,305,BIIB,Call,3.1,0.30828,288.940002,0.057494867
5737,2/17/17,3/10/17,310,BIIB,Call,3.14,0.30716,288.940002,0.057494867
5738,2/17/17,3/17/17,265,BIIB,Call,14.49,0.29839,288.940002,0.076659822
5739,2/17/17,3/17/17,270,BIIB,Call,23.4,0.23708,288.940002,0.076659822
5740,2/17/17,3/17/17,275,BIIB,Call,21,0.24969,288.940002,0.076659822
5741,2/17/17,3/17/17,280,BIIB,Call,16.66,0.258,288.940002,0.076659822
5742,2/17/17,3/17/17,285,BIIB,Call,12.1,0.30077,288.940002,0.076659822
5743,2/17/17,3/17/17,290,BIIB,Call,9.8,0.26304,288.940002,0.076659822
5744,2/17/17,3/17/17,295,BIIB,Call,7.6,0.33463,288.940002,0.076659822
5745,2/17/17,3/17/17,300,BIIB,Call,5.6,0.32724,288.940002,0.076659822
5746,2/17/17,3/17/17,305,BIIB,Call,4.4,0.27942,288.940002,0.076659822
5747,2/17/17,3/17/17,310,BIIB,Call,3.33,0.30766,288.940002,0.076659822
5748,2/17/17,3/17/17,315,BIIB,Call,2.7,0.27044,288.940002,0.076659822
5749,2/17/17,3/24/17,265,BIIB,Call,11.9,0.23781,288.940002,0.095824778
5750,2/17/17,3/24/17,270,BIIB,Call,17.1,0.28016,288.940002,0.095824778
5751,2/17/17,3/24/17,275,BIIB,Call,7.06,0.29876,288.940002,0.095824778
5752,2/17/17,3/24/17,280,BIIB,Call,13.81,0.30132,288.940002,0.095824778
5753,2/17/17,3/24/17,285,BIIB,Call,15.1,0.31868,288.940002,0.095824778
5754,2/17/17,3/24/17,287.5,BIIB,Call,7.28,0.27485,288.940002,0.095824778
5755,2/17/17,3/24/17,295,BIIB,Call,5.5,0.29378,288.940002,0.095824778
5756,2/17/17,3/24/17,297.5,BIIB,Call,8.6,0.26481,288.940002,0.095824778
5757,2/17/17,3/24/17,300,BIIB,Call,8,0.28079,288.940002,0.095824778
5758,2/17/17,3/24/17,302.5,BIIB,Call,7.8,0.31374,288.940002,0.095824778
5759,2/17/17,3/24/17,305,BIIB,Call,5.8,0.31085,288.940002,0.095824778
5760,2/17/17,3/24/17,310,BIIB,Call,4.77,0.29824,288.940002,0.095824778
5761,2/17/17,3/24/17,315,BIIB,Call,4.5,0.34291,288.940002,0.095824778
5762,2/17/17,3/3/17,262.5,BIIB,Put,2.45,0.4305,288.940002,0.038329911
5763,2/17/17,3/3/17,265,BIIB,Put,2.56,0.39759,288.940002,0.038329911
5764,2/17/17,3/3/17,267.5,BIIB,Put,1.4,0.42896,288.940002,0.038329911
5765,2/17/17,3/3/17,270,BIIB,Put,9.5,0.34719,288.940002,0.038329911
5766,2/17/17,3/3/17,275,BIIB,Put,2.54,0.35801,288.940002,0.038329911
5767,2/17/17,3/3/17,277.5,BIIB,Put,11.52,0.34396,288.940002,0.038329911
5768,2/17/17,3/3/17,280,BIIB,Put,3.74,0.34008,288.940002,0.038329911
5769,2/17/17,3/3/17,285,BIIB,Put,4.7,0.31233,288.940002,0.038329911
5770,2/17/17,3/3/17,290,BIIB,Put,7.86,0.35676,288.940002,0.038329911
5771,2/17/17,3/3/17,292.5,BIIB,Put,21.2,0.34778,288.940002,0.038329911
5772,2/17/17,3/3/17,295,BIIB,Put,23.95,0.3183,288.940002,0.038329911
5773,2/17/17,3/3/17,305,BIIB,Put,29.41,0.43418,288.940002,0.038329911
5774,2/17/17,3/10/17,262.5,BIIB,Put,2.06,0.42207,288.940002,0.057494867
5775,2/17/17,3/10/17,265,BIIB,Put,3.2,0.40207,288.940002,0.057494867
5776,2/17/17,3/10/17,267.5,BIIB,Put,2.5,0.34858,288.940002,0.057494867
5777,2/17/17,3/10/17,270,BIIB,Put,2.5,0.38825,288.940002,0.057494867
5778,2/17/17,3/10/17,272.5,BIIB,Put,4.09,0.40088,288.940002,0.057494867
5779,2/17/17,3/10/17,275,BIIB,Put,5,0.35968,288.940002,0.057494867
5780,2/17/17,3/10/17,277.5,BIIB,Put,10,0.35232,288.940002,0.057494867
5781,2/17/17,3/10/17,290,BIIB,Put,17.74,0.35692,288.940002,0.057494867
5782,2/17/17,3/10/17,300,BIIB,Put,25.16,0.32117,288.940002,0.057494867
5783,2/17/17,3/17/17,265,BIIB,Put,2.6,0.32813,288.940002,0.076659822
5784,2/17/17,3/17/17,270,BIIB,Put,3.6,0.32066,288.940002,0.076659822
5785,2/17/17,3/17/17,275,BIIB,Put,4.6,0.3418,288.940002,0.076659822
